,compound,score
8894,COc1ccccc1N1CCN(C2CCCN(C(=O)CCn3cncn3)C2)CC1,0
8895,CC1=CC2=NC([C@@H]3[C@@H](C)CCN3C(=O)c3cc(C)ccc3-c3cccnc3)=NC2C=C1Cl,1
8896,Cc1oc([C@@H]2CC[C@@H](C)N(C(=O)c3cccnc3OC(C)C)C2)nc1C(C)(C)O,1
8897,COc1ccccc1NS(=O)(=O)c1cc(NC(=O)c2cccs2)ccc1N1CCOCC1,0
8898,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3ncc4c(C)c(C)oc4n3)CC[C@H]2C)c1,1
8899,COc1cccc(OC)c1C1CCCC(=O)N1Cc1cccc(-c2ccccn2)n1,1
8900,COCCNC(=O)C(c1ccc(F)cc1)N(Cc1ccccc1)C(=O)CCC(=O)Nc1ccccn1,1
8901,Cc1onc(-c2ccccc2Cl)c1C(=O)Nc1cccc(-c2cn3cccnc3n2)c1,0
8902,COc1ccccc1CCNC(=O)Cn1ccc2cc(S(=O)(=O)N3CCCC3)ccc21,1
8903,Cc1ccc(NC(=O)NNC(=O)CN2C(=O)COc3ccccc32)cc1,0
8904,Cc1nc(C(=O)N2CC[C@H](C)[C@H]2C2=NC3C(Cl)=CC=CC3=N2)c(-c2ccc(C)c(C)c2)s1,1
8905,CCc1ccc2oc(=O)cc(CN3CCN(c4ccc(F)cc4)CC3)c2c1,0
8906,CCOC(=O)N1CCN(C(=O)NC23CC4CC(CC(C4)C2)C3)CC1,0
8907,Cc1ccc2nc3nc(NCC4CCCO4)c(C(=O)NC4CCCC4)cc3c(=O)n2c1,0
8908,CN(Cc1c(C(=O)NN=Cc2cccc(O)c2)nnn1-c1nonc1N)c1ccccc1,1
8909,CCc1ccc(Nc2nc3ccccc3c(=O)s2)cc1,0
8910,CC1(C)CC(NC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)CC(C)(C)N1,1
8911,Cc1c(Cl)ccc2c1nc([C@]1(C)CCCN1C(=O)c1cc(Cl)ccc1-n1nccn1)n2C,1
8912,COc1ccc(N(C)C(=O)CCS(=O)(=O)c2cccc3nsnc23)cc1,1
8913,CO[C@@H]1CCN(C(=O)c2sc(C)nc2-c2ccccc2)[C@H](CNC(=O)c2cccc3cccnc23)C1,1
8914,O=c1c2ccccc2oc2cc(C#CC3(O)CCCCC3)ccc12,1
8915,CCOc1ccc(CN(C)C(=O)CNC(=O)Cc2cccc3ccccc23)cc1,0
8916,Cc1ccc(-c2nn3c(C)nnc3s2)cc1NC(=O)c1cccs1,0
8917,O=C(CCC(=O)n1ncc2ccccc21)N1CCCCC1,0
8918,Cc1cc(C(=O)Nn2cnnc2)ccc1[N+](=O)[O-],0
8919,CCCCOc1ccc(S(=O)(=O)NC(=O)NCc2ccc(OCCC)cc2)cc1,0
8920,COc1ccc(CNC(=O)c2cc3c(C)nc4ccccc4c3o2)c(OC)c1,1
8921,COc1ccc(NC(=O)CCCn2cnc3ccccc3c2=O)c(OC)c1,0
8922,COc1cccc(CNC(=O)c2ccc(C(=O)NCc3cccc(OC)c3)cc2)c1,0
8923,O=C1CSC(c2cn(-c3ccccc3)nc2-c2cc3ccccc3oc2=O)N1Cc1ccccc1,0
8924,C[C@@H]1CC[C@@H](Oc2nccn3c(CF)cnc23)CN1C(=O)c1ccccc1CS(C)(=O)=O,1
8925,C=CCSc1nsc(NC(=O)Nc2cccc(C(C)=O)c2)n1,1
8926,Cc1cnc(NC2CC3CC2N(C(=O)c2cccc(F)c2-c2ncccn2)C3)cn1,1
8927,Nc1ccc(-n2ccnc2)cc1,0
8928,COc1ccc2c(c1C1CCCC(=O)N1Cc1cccc(-c3ncc(C)s3)c1)OCCO2,1
8929,Cc1nn(Cc2cccc(F)c2)c(C)c1NC(=O)c1c(Cl)cnn1C,0
8930,COc1ccc(CNC(=O)c2cccc3c2C(=O)N(Cc2cccnc2)C3)cc1,0
8931,N#CC1=C(N)Oc2c(oc(CO)cc2=O)C1c1cccs1,1
8932,O=C(CSc1ccc(-c2ccccc2)nn1)c1ccccc1,1
8933,CC1(C)NC(=O)N(CC(=O)OCC(=O)NC(=O)c2ccccc2)C1=O,0
8934,Cc1cc(-c2ccco2)nc(N2CC3CN(C(=O)c4c(F)cccc4-n4nccn4)CC3C2)n1,1
8935,Cc1c(Br)ccc(NC(=O)Cn2nc(-c3cccs3)ccc2=O)c1C,1
8936,Cc1ccc(S(=O)(=O)NNC(=O)Nc2ccc(Cl)c(Cl)c2)cc1,1
8937,O=S(=O)(c1ccccc1)N1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1,0
8938,CC1=CC2=NC([C@@H]3[C@@H](C)CCN3C(=O)c3cc(C)ccc3-c3ccccn3)=NC2C=C1Cl,1
8939,O=C1CCCC2(CCN(c3cnc4ccccc4n3)CC2)N1Cc1noc2ccccc12,1
8940,CCOc1ccc(NC(=O)CCS(=O)(=O)c2cccc3nsnc23)cc1,1
8941,COc1cccc(-c2ccccc2C(=O)N2CCC[C@@]2(C)C2=NC3C=C(C)C(C)=CC3=N2)c1,1
8942,CCNC(=O)CN1C(=O)NC2(CCCc3cc(OC)ccc32)C1=O,0
8943,COc1cccc(F)c1C1CC(C)C(=O)N1Cc1ccnc(-c2nc(C)cs2)c1,1
8944,CC1C2CCC(C(Oc3ccc(C(F)(F)F)cn3)C2)N1C(=O)c1ncccc1-n1nccn1,1
8945,CCN(C(=O)c1nc(C)ccc1-n1nccn1)[C@@H](C)Cn1nnc(-c2ccc(F)cc2)n1,1
8946,C[C@@H]1CC[C@@H](Oc2nccn3c(C(F)F)cnc23)CN1C(=O)c1ccccc1-n1ncnn1,1
8947,Cn1c(-c2ccsc2)c(-c2cccs2)c2cc(-c3ccc4[nH]ccc4c3)ccc21,0
8948,COc1cccc(NC(=O)CSc2nc3ccccc3cc2Cc2ccccc2)c1,0
8949,Cc1cc(C)cc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc(C)c(Cl)cc2C)c1,1
8950,C=C1C[C@@H](C2=NC3C=CC(OC)=CC3=N2)N(C(=O)c2cc(Cl)ccc2-n2nccn2)C1,1
8951,O=C(Nc1ccccc1)c1ccccc1NS(=O)(=O)c1ccc(Cl)s1,1
8952,Cc1cc(C)c(C)c(S(=O)(=O)N2CCC(C(=O)Nc3ccncc3)CC2)c1C,0
8953,Cc1cccc(-c2nc([C@@H]3CCCN3C(=O)c3cc(C)ccc3-n3nccn3)no2)c1,1
8954,O=C(N[C@H]1CCC[C@@H]1Nc1cnc(C(F)(F)F)cn1)c1ccccc1-c1ncccn1,1
8955,O=C(Nc1cccc(Cl)c1)c1ccc(F)c(S(=O)(=O)NCc2cccs2)c1,1
8956,O=C(NC(=O)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F)Nc1ccccc1,0
8957,Cc1cc2cc(CN(Cc3ccco3)C(=O)NCc3ccccc3)c(O)nc2cc1C,0
8958,CCc1ccccc1NC(=O)CSc1nc2nnc(C)c-2c(N)n1-c1cccc(OC)c1,1
8959,Cc1ccc(-n2nccn2)c(C(=O)N2CCC[C@H]2c2nc(-c3ccccc3OC(F)(F)F)no2)c1F,1
8960,CCn1cc(C(=O)NCc2ccco2)c(=O)c2cc(S(=O)(=O)N3CC(C)CC(C)C3)ccc21,0
8961,Cc1cnc(-n2nccn2)c(C(=O)N2C(CF)C3CC(Oc4ccc(C(F)(F)F)cn4)C2C3)c1,1
8962,COc1ccnc(CN2CCCC3(CCN(c4cnc5ccccc5n4)CC3)C2=O)c1OC,1
8963,COC(=O)c1ccccc1NC(=O)CC(=O)Nc1ccccc1C(=O)OC,1
8964,CCN(CCN(C)c1cccc(C(C)(C)O)n1)C(=O)c1ncccc1-n1nccn1,1
8965,COc1ccc(CC(=O)Nc2c(C(=O)N3CCN(c4ccccc4)CC3)oc3ccccc23)cc1OC,0
8966,O=C(Nc1cccc(F)c1)C1CCCN1S(=O)(=O)c1cccc2cccnc12,1
8967,Cc1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccc(Cl)cc2-n2nccn2)C1,1
8968,NS(=O)(=O)c1ccc(CNC(=O)c2ccc(Cl)cc2[N+](=O)[O-])cc1,1
8969,Sc1nc(C2CC2)n(-c2ccccc2)n1,0
8970,CCN(CC)c1ccc(NC(=O)c2ccccc2F)cc1S(=O)(=O)Nc1ccccc1OC,0
8971,O=C(c1ccc(F)cc1-c1ncccn1)N1CC2CC(Nc3ncc(C(F)(F)F)cn3)C1C2,1
8972,Cc1ccc(C(=O)N2CCOC[C@H]2Cc2cc(-c3cccnn3)ccc2F)c(-n2nccn2)c1,1
8973,COCCNC(=O)NC(=O)COC(=O)C12CC3CC(CC(NC(C)=O)(C3)C1)C2,0
8974,C[C@@H]1CS(=O)[C@@H](COc2ccc(F)cn2)CN1C(=O)c1ccccc1-n1nccn1,1
8975,COC(=O)C1(CCSC)NC(c2ccco2)C2C(=O)N(C)C(=O)C21,0
8976,CCOC(=O)C1=C(O)C(=O)N(CCCn2ccnc2)C1c1ccc(OC)cc1,0
8977,O=[N+]([O-])c1ccc2c(c1)S(=O)c1ccccc1-2,1
8978,Cc1ccc2c(c1)COc1c3ccc(C(=O)NCCO)cc3nn1-2,1
8979,O=C(O)CN1CCN(Cc2ccccc2)C1=O,0
8980,CCOC(=O)c1sc(NC(=O)CN2CCN(c3ccccc3)CC2)nc1C,0
8981,C[C@@H]1CC[C@@H](n2ncc(C(C)(C)O)n2)CN1C(=O)c1ccccc1-n1ncnn1,1
8982,O=C(c1cc2n(n1)C(C(F)(F)F)CC(c1ccco1)N2)N1CCc2ccccc2C1,0
8983,Cc1nc(C(=O)N2CC(F)CC[C@H]2CNc2ccc(C(F)(F)F)cn2)c(-c2ccccc2)s1,1
8984,CCOc1ccc2nc(SCC(=O)c3ccccc3)sc2c1,0
8985,COc1ccc(-c2noc(N3CCC(C(=O)Nc4ccccc4OC)CC3)n2)cc1,0
8986,O=C(c1ccccc1-c1ccc(C(F)(F)F)cc1)N1CC2CN(c3cnc4ccccc4n3)CC2C1,1
8987,COc1cccc2cc(C(=O)OCC(=O)N3CC(C)OC(C)C3)c(=O)oc12,1
8988,Cc1ccc(-n2nccn2)c(C(=O)N2CCC[C@H]2c2nc(-c3c(C)cccc3F)no2)c1,1
8989,COc1ccc(C(=O)N2CCN(c3ncccn3)CC2)cc1S(=O)(=O)N1CCOCC1,0
8990,Cc1cc(C)cc(OCCNC(=O)C2CCN(S(=O)(=O)c3ccccc3)CC2)c1,0
8991,COCCCNc1nc2ccccc2nc1NS(=O)(=O)c1ccc(C)cc1,0
8992,Cc1cc(OCC(=O)Nc2cccc(S(=O)(=O)N3CCCCC3)c2)ccc1Cl,0
8993,Cc1[nH]c2ccccc2c1C(=O)C(C)OC(=O)c1ccccc1NCCO,0
8994,CC(=O)c1cccc(S(=O)(=O)Nc2cc(C(F)(F)F)ccc2N2CCOCC2)c1,0
8995,O=C(NC1CCSc2ccccc21)c1ccccc1F,0
8996,NS(=O)(=O)c1ccc(NN=C2CCCCC2)c([N+](=O)[O-])c1,1
8997,O=C1Nc2ccccc2C12OCCO2,0
8998,O=C(CSc1ccc2nnc(CCNC(=O)c3ccccc3)n2n1)Nc1ccccc1,0
8999,COC1=CC2=NC([C@@H]3CCCN3C(=O)c3cnc(C)nc3-c3ccc(C)c(C)c3)=NC2C=C1,1
9000,O=C(Cn1cc([N+](=O)[O-])cn1)NCc1ccco1,0
9001,CN(C(=O)COC(=O)C1CCN(S(=O)(=O)c2c(Cl)cccc2Cl)CC1)C1CCCCC1,0
9002,COc1cccc(-c2noc([C@@H]3CCN3C(=O)c3cc(C)ccc3-n3nccn3)n2)c1,1
9003,CC(C)c1cc[n+](-c2[n-]c(=O)sc2C=O)cc1,1
9004,C[C@@H]1CC[C@@H](c2nc(C(C)(C)O)c(C3CC3)o2)CN1C(=O)c1ccccc1-n1nccn1,1
9005,CN1C(=O)Cc2cc(S(=O)(=O)NCc3c(F)cccc3Cl)ccc21,0
9006,COc1c(F)cccc1C(=O)N1CC2CC(Oc3ccc(C(F)(F)F)cn3)C1C2,1
9007,CCSc1nnc(NC(=O)Nc2cccc(C)c2)s1,0
9008,CC1=CC(=C(C#N)C#N)C=C(C)N1Cc1ccccc1,0
9009,O=C(COC(=O)c1cc(Br)ccc1O)NNC(=O)c1ccc([N+](=O)[O-])cc1,0
9010,O=C(C1CCN(S(=O)(=O)N2CCOCC2)CC1)N1CCC2(CC1)OCCO2,0
9011,C[C@@H]1CCCN(C(=O)c2c(-n3nccn3)ccc(F)c2F)[C@@H]1CNc1ncc(C(F)(F)F)cn1,1
9012,CCC(=O)Nc1nnc(SCC(=O)Nc2ccc(F)cc2)s1,0
9013,CCOc1ccccc1C(=O)NCCNC(=O)c1ccccc1OCC,1
9014,COc1ccc(CNC(=O)COC(=O)c2cc(-c3cccs3)nc3ccccc23)cc1OC,1
9015,CN(C)c1ccc(-c2nnc(-c3cccs3)o2)cc1,1
9016,CN(C)c1cccc2c1C(=O)c1ccccc1C2=O,1
9017,Cn1c(=O)n(-c2ccccc2)c(=O)c2c3c(sc21)COC(C)(C)C3,0
9018,Cc1ccc(C(=O)N2CCC[C@@H](Nc3cnc(Cl)cn3)[C@@H]2C)c(-n2nccn2)c1,1
9019,CC1CCC(Oc2cccc3cccnc23)CN1C(=O)c1ccccc1-n1nccn1,1
9020,NC(=O)CC(NC(=O)Cc1cccc2ccccc12)c1ccc(NCc2ccc(F)c(F)c2)c([N+](=O)[O-])c1,0
9021,NNC(=O)c1cc2cc3ccccc3nc2s1,0
9022,Cc1cccc(C)c1OCCOC(=O)c1[nH]nc2ccccc12,0
9023,O=C(CCNC(=O)c1ccco1)NCCc1c[nH]c2ccccc12,0
9024,c1cc(-c2cc3cc4c(cc3cn2)OCO4)cs1,1
9025,COc1ccc(-c2cc(C(N)=O)nc(N3CCCCCC3)n2)cc1,0
9026,CCOC(=O)Cn1cc([N+](=O)[O-])nc1[N+](=O)[O-],1
9027,Cc1cc(C(=O)CSc2nc(N)cc(O)n2)c(C)n1CC1CCCO1,0
9028,N#CC(C#N)=NNc1ccc(-n2ccc(C(F)(F)F)n2)cc1,1
9029,CSc1nc2ccc3nc(NC(=O)c4cccs4)sc3c2s1,1
9030,O=C(O)c1ccccc1Nc1ccc([N+](=O)[O-])c2nonc12,1
9031,O=c1c2ccccc2[nH]c(=S)n1Cc1ccc2c(c1)OCO2,0
9032,Cc1cnc(C)c(N2CC3CN(C(=O)c4ccc(F)cc4-n4nccn4)CC3C2)n1,1
9033,CCN(C(=O)c1ccccc1-n1nccn1)[C@@H](C)Cn1nnc(-c2ccc(F)cc2)n1,1
9034,Cc1cc(C)nc(N2CC3CN(C(=O)c4ccccc4-c4cn(Cc5ccccc5)nn4)CC3C2)n1,1
9035,CC1CCC(C(C)C)C(OP(=O)(Nc2ccccn2)c2ccccc2)C1,0
9036,Cc1ccc(-n2nccn2)c(C(=O)N2CCC[C@H]2c2nc(-c3cccnc3OC3CCCC3)no2)c1,1
9037,Cc1ccc(-n2nccn2)c(C(=O)N2CC3CC(Nc4nc5ccccc5o4)C2C3)n1,1
9038,CCOC(=O)C1=NNC2(c3ccccc3)C(=O)N(c3cccc(Br)c3)C(=O)C12,0
9039,CN1CCN(S(=O)(=O)c2cccc3nsnc23)CC1,1
9040,Cc1ccc(S(=O)(=O)N2CCCC2C(=O)Nc2nc3ccccc3s2)cc1,1
9041,Cc1ccc(-c2ccccn2)c(C(=O)N2CCC[C@@H](C)[C@H]2CNc2ccc(F)cn2)c1,1
9042,CC1CC(c2ccccc2-c2ccccc2)N(Cc2cccc(-c3ccccc3)c2)C1=O,1
9043,COc1ccc(C(=O)N2CCC[C@@H](Oc3ncc(C(F)(F)F)cn3)[C@@H]2C)c(-n2nccn2)c1,1
9044,O=C(Cn1ncc2c1-c1ccccc1OC2)N1CCN(Cc2ccc3c(c2)OCO3)CC1,0
9045,Cc1ccc(NC(=O)CSc2nc3cc(Br)c(C)[nH]c-3n2)cc1F,1
9046,COc1ccc(N2CCN(C(=O)c3cc([N+](=O)[O-])ccc3N3CCN(CCO)CC3)CC2)cc1,0
9047,O=c1oc2c(-c3cccc(F)c3)cc(O)cc2s1,0
9048,COc1ccc(C(=O)N2CC3CN(c4ncc(C)c(C)n4)CC3C2)c(-n2nccn2)c1,1
9049,COc1cccc(-c2cc(C(=O)NCC3CCCO3)c3ccccc3n2)c1,0
9050,O=C(N[C@H]1CCC[C@@H]1Nc1cnc(C(F)(F)F)cn1)c1ncccc1Br,1
9051,Cc1nn2c(Nc3ccc(F)cc3)c3c(nc2c1-c1ccccc1)CCC3,0
9052,Cc1ccc(-n2nccn2)c(C(=O)NC2CCCC2Cc2nc3ccc(Cl)cc3s2)c1,1
9053,CC(C)CC(=O)Nc1nc2ccc(S(=O)(=O)N3CCOCC3)cc2s1,0
9054,COc1ccc2cc(C)c3nnc(SCC(=O)Nc4nc(-c5ccc(F)cc5)cs4)n3c2c1,0
9055,Cn1cccc1-c1nc2cc([N+](=O)[O-])ccc2[nH]1,0
9056,COc1cc2c(cc1NC(=O)c1ccc3c(c1)OCO3)oc1ccccc12,0
9057,CCOC(=O)c1csc(-c2ccc([N+](=O)[O-])cc2)n1,1
9058,COc1cccc(NC2=Nc3cccc4cccc2c34)c1,1
9059,CC1(C)CC(=O)C=C(Nc2ccc3c(c2)OCCO3)C1,0
9060,Cc1ccc(-c2ccccc2C(=O)N2CCC3CN(c4cnc5ccccc5n4)C3C2)cc1,1
9061,COc1ccc(CNC(=O)c2ccc(Cn3cc(Cl)cn3)o2)cc1,0
9062,Cc1cc(C(C)(C)C)cc(S(=O)(=O)Nc2ccc(O)c(C(=O)O)c2)c1C,0
9063,O=C(COc1ccc(Cl)cc1Cl)Nc1ccccc1NS(=O)(=O)c1cccs1,1
9064,CCOc1ccc2nc(N3CCC(C(=O)NCCCN4CCOCC4)CC3)sc2c1,0
9065,Cc1c(S(=O)(=O)Nc2cc(Cl)ccc2Cl)c(=O)n(C)c(=O)n1C,0
9066,COc1ccc(OC[C@@H](O)CNC(=O)c2cccc3c2C(=O)c2ccc(Cl)cc2S3(=O)=O)cc1,1
9067,Cc1nc(C(=O)N2CC(O)CCC2CNC(=O)c2cccc3cccnc23)c(-c2cccc(F)c2)s1,1
9068,C[C@H]1[C@H](Nc2ncc(C(F)(F)F)cn2)CCCN1C(=O)c1cccc(F)c1-c1ncccn1,1
9069,CCc1ccc(-c2cnc3ncnc(O)c3n2)cc1,1
9070,C=C1N(c2ccccc2)C(=O)OC1(C)C,0
9071,COc1ccc(OC)c(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,0
9072,COC(=O)c1cnc(NC2CC3CCC2N3C(=O)c2cccc(F)c2-c2ncccn2)cn1,1
9073,CN(C(=O)CCc1nc2ccccc2s1)c1ccccc1,0
9074,Cc1ccc2oc(=O)n(CC(=O)N3CCOCC3)c2c1,0
9075,CC1=C(Cl)C=CC2=NC([C@@H]3[C@@H](C)CCN3C(=O)c3ccccc3-n3nccn3)=NC21,1
9076,CCC1(c2ccccc2)NC(=O)N(CC(=O)N(C)CC(=O)Nc2cccc(OC)c2)C1=O,0
9077,C=Cn1ccnc1P(=S)(c1c(C)nn(-c2ccccc2)c1C)c1nccn1C=C,1
9078,COc1cccc(OC)c1C(=O)N[C@H]1CCC[C@@H]1Nc1nc2ccc(F)cc2s1,1
9079,Cc1csc(SCC(=O)Nc2ccc(C)c(F)c2)n1,0
9080,CCc1nc(C(F)(F)F)cnc1N[C@H]1CCC[C@@H]1NC(=O)c1cc(F)ccc1-c1ncccn1,1
9081,O=C(NNc1ccc([N+](=O)[O-])cc1)c1ccco1,0
9082,C=C1C[C@@H](C2=NC3C=C(SC)C=CC3=N2)N(C(=O)c2cc(C)ccc2-n2nccn2)C1,1
9083,CCOc1ccccc1-c1noc([C@@H]2CCCN2C(=O)c2ccccc2-n2nccn2)n1,1
9084,CCN1CCN(C(=O)c2ccc(N3CC4CC(C3)c3cccc(=O)n3C4)c([N+](=O)[O-])c2)CC1,0
9085,CCN(CC)C(=O)CN(c1cc(N(C)C)ccc1Cl)S(=O)(=O)c1ccc(OC)c(OC)c1,1
9086,N#CC1=C2SCC(O)(c3ccccc3)N2C(=O)CC1c1cccs1,0
9087,CN(C)S(=O)(=O)c1cccc(COc2ncnc3c(Cl)cc(Cl)cc23)c1,0
9088,Cc1cccc(C(=O)N2C[C@@H](C)OC[C@H]2Cc2cccc(-n3nccn3)c2)c1-n1nccn1,1
9089,O=C(NCc1nnnn1-c1ccc(F)cc1)c1ccc([N+](=O)[O-])o1,1
9090,COc1cc2c(cc1OC)C(CCc1ccc(F)c(F)c1)N(C(C(=O)NCC1CC1)c1ccccc1)CC2,1
9091,CC(C)CCNC(=O)c1cnn2c(C(F)(F)F)cc(-c3ccco3)nc12,0
9092,Cc1ccc2cc(NC(=O)c3ccc(C(C)(C)C)cc3)ccc2n1,0
9093,COc1cccc(OC)c1C1CCC(=O)N1Cc1cccc(Oc2ccccc2)c1,1
9094,O=C(c1ccccc1-n1nccn1)N1CCOC[C@H]1Cc1cccc(-c2cccs2)c1,1
9095,O=c1c2cccc3c2c(nn1CN1CCOCC1)-c1ccccc1-3,1
9096,Cc1cc(C)nc(N2CC3CN(C(=O)c4nc(C)sc4-c4ccc(F)cc4)CC3C2)n1,1
9097,O=C(NN1CCOCC1)c1ccccc1Br,0
9098,CC1CCc2c(sc3nc(C4CC4)nc(N4CCN(C(=O)c5ccco5)CC4)c23)C1,0
9099,C[C@@H]1CC[C@@H](c2nc(CC(C)(C)O)c(-c3ccccc3)o2)CN1C(=O)c1ccccc1-n1nccn1,1
9100,CN(C)C1CCC(CNC(=O)c2cccc3cccnc23)N(C(=O)c2ccccc2-c2ccccc2)C1,1
9101,CCc1ccc(C(C)NC(=O)c2ccncc2)cc1,0
9102,CCn1c(SCc2nc(O)c3c(-c4ccccc4)csc3n2)nnc1-c1cccs1,1
9103,O=C(c1occc1-c1ccccc1)N1CC2CC(Nc3cnc(C(F)(F)F)cn3)C1C2,1
9104,N#CC1=C(SCC(=O)Nc2cccc3cccnc23)NC(=O)C(C#N)C12CCCCC2,1
9105,COCCCNc1nc2c(-c3cccc(C)c3)nnn2c2ccc(Cl)cc12,0
9106,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2cc[nH]n2)s1,1
9107,COC1=CC2=NC([C@@H]3CCCN3C(=O)c3cncnc3-c3ccc(Br)c(Cl)c3)=NC2C=C1,1
9108,O=C(COc1ccc([N+](=O)[O-])cc1)N(Cc1ccccc1)Cc1ccccc1,0
9109,O=C(Nc1nnc(C2CCCCC2)s1)C1CC(=O)N(c2ccccc2)C1,0
9110,CC1(C)Cc2c(cnn2-c2ccccc2)C(O)=C1N=NC(=O)c1ccccc1,0
9111,Cc1cc(C)c(NC(=O)CS(=O)CC(=O)N2CCN(c3cccc(C)c3C)CC2)c(C)c1,0
9112,O=C(O)CCn1c(SCCOc2ccccc2)nc2ccccc21,1
9113,CCNc1nc(Cl)nc(NCc2ccccc2)n1,0
9114,Cc1ccc(-c2cnc(NC(=O)CCC(=O)N3CCCCC3)n2C)cc1,0
9115,O=S(=O)(c1ccc(OCC(O)CN2CCCC2)cc1)N1CCOCC1,0
9116,CCN(CCN(C)c1nccc(C(C)(C)O)n1)C(=O)c1cccnc1-c1ccccc1,1
9117,CN(Cc1ccc(F)cc1)C(=O)c1ccc(NC(=O)CC2SC(N3CCCC3)=NC2=O)cc1,0
9118,CC(NC(=O)CN1CCN(CC(=O)Nc2ccccc2Cl)CC1)c1ccc(Br)cc1,0
9119,COC1=CC2=NC([C@@H]3CCCN3C(=O)c3nc(C)sc3-c3cccc(OC)c3)=NC2C=C1,1
9120,COc1ccc2cc3cc(C(=O)NCc4ccccn4)oc3nc2c1,1
9121,CCN1CCN(C(=O)CN(CCc2ccccc2)S(C)(=O)=O)CC1,0
9122,CCOC(=O)C1=C(C)c2ccccc2N(C(=O)OC)C1(C)C(=O)OCC,1
9123,Cc1cc(C(=O)N2CC[C@H]2c2nc(-c3cccc(F)c3C)no2)c(-n2nccn2)cc1C,1
9124,C=C(C)c1nc2cc(OC)c(OC)cc2c(=O)o1,0
9125,CN1C(=O)C(CCC(N)=O)NC1=S,0
9126,Cc1cccn2cc(CN(c3ccccc3)S(=O)(=O)c3ccc(F)cc3)nc12,0
9127,COCCN(CCOC)C(=O)c1ccc(NS(=O)(=O)c2ccc3[nH]c(O)nc3c2)cc1,0
9128,Cc1ccc(S(=O)(=O)CC(C)N2CCOCC2)c(S(=O)(=O)CC(C)N2CCOCC2)c1,0
9129,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0
9130,Cc1cc(C)cc(C(=O)OCC(=O)Nc2ncccn2)c1,0
9131,Nc1c(S(=O)(=O)c2cccs2)c2nc3ccccc3nc2n1CC1CCCO1,0
9132,O=C(Nc1ccc(O)cc1)c1ccc2c(c1)C(=O)N(N1C(=O)c3ccccc3C1=O)C2=O,0
9133,CC(C)(CNC(=O)c1ccc([N+](=O)[O-])c(Cl)c1)CNC(=O)c1ccc([N+](=O)[O-])c(Cl)c1,1
9134,O=C(COc1ccc(C(=S)N2CCOCC2)cc1)Nc1ccccc1C(F)(F)F,0
9135,O=C(NCC1CCCN1S(=O)(=O)c1cccs1)c1cccc(Cl)c1,1
9136,COc1ccc(C(=O)N2C[C@H](Oc3nccc(C#N)c3C)CC[C@H]2C)c(N(C)C)n1,1
9137,COc1cccc(-n2cccn2)c1C(=O)N[C@H]1CCC[C@@H]1Nc1cnc(C(F)(F)F)cn1,1
9138,Oc1c(N=Nc2ccccn2)ccc2ccccc12,0
9139,Cc1oc(-c2ccccc2F)nc1CS(=O)(=O)CC(=O)N1CCN(Cc2ccccc2)CC1,0
9140,COc1ccccc1C(=O)Nc1nnc(-c2ccc3c(c2)CCCC3)o1,1
9141,O=C(Nc1nc2c(s1)C(=O)CCC2)c1ccccc1,0
9142,O=C(O)Cn1nc2ccccc2n1,0
9143,COc1cc(C(=O)NCCC(C)C)ccc1OCc1ccc(Cl)cc1Cl,0
9144,O=C(N1CCCCC1)N1CCC(c2nc3ccccc3[nH]2)CC1,0
9145,O=C(N1CCCC1)C12CC3CC(C1)CC(C(=O)N1CCCC1)(C3)C2,0
9146,O=C(c1ccsc1)N1CCCC(Nc2ccc(F)c(F)c2)C1,0
9147,O=C(NCCOc1ccccc1)c1cccc(S(=O)(=O)NCc2ccccc2)c1,0
9148,Cc1ccc(SCC(=O)OCC(=O)NCc2ccco2)cc1,0
9149,Cc1ccc(C(=O)OCn2ncc(Cl)c(Cl)c2=O)cc1,1
9150,O=S(=O)(c1ccc(F)cc1)N1CCC2(CC1)OCCN2S(=O)(=O)c1cccs1,0
9151,COc1ccc(C(=O)N2C[C@H](Oc3nccc4c3C(=O)OC4(C)C)CC[C@H]2C)c(-n2nccn2)n1,1
9152,Cc1cccn2c(=O)c3cc(C(=O)NCC4CCCO4)c(=N)n(C4CCCC4)c3nc12,1
9153,Cc1ccc(Cl)cc1N1CCN(C(=S)NCc2ccco2)CC1,0
9154,COC1=CC2=NC([C@@H]3C[C@@H](OC)CN3C(=O)c3cc(OC)ccc3-n3nccn3)=NC2C=C1,1
9155,CCn1c(SCC(=O)Nc2ccc(N3CCOCC3)cc2)nnc1-c1ccncc1,0
9156,CCOc1ccccc1NC(=O)C1CCCCN1S(=O)(=O)c1ccc(F)cc1,1
9157,C[C@@H]1CC[C@@H](n2cc([C@@](C)(O)C(F)(F)F)cn2)CN1C(=O)c1ccccc1-n1nccn1,1
9158,COc1ccc(C(=O)Nc2cc(C)cc(C)c2)cc1S(=O)(=O)N1CCOCC1,0
